text,intent
@AmazonHelp #beware from #Fraud #prime membership from @AmazonHelp @115821 @115850 ... Go for @118702 @4030,prime_or_subscription
@AmazonHelp  Im really getting mad. Im out $30 . first you say you cant send my package because of payment even tho u took it and i have proof . you you cancel my Prime membership that i also have proof. why are you stealing my money,prime_or_subscription
"@AmazonHelp prime membership says it’s suspended, updated payment method but still says it’s suspended? How do I fix it to get Prime back?",prime_or_subscription
@AmazonHelp @115851 ur using customers money for ur own reasons. U intentionally dont want to deliver products and make issues out of nothing. U should not sell prime membership for faster delivery. U should take action on ur employees for fooling around customers,prime_or_subscription
Ahhhh! @AmazonHelp @115821 @117795 WHY do you hate me? You reset my account &amp; deleted all my books &amp; prime membership! I can't win,prime_or_subscription
Jesus Christ @AmazonHelp @115850 @115821! This is how you’re dealing with prime members. AFTER you doubled the price for prime membership? https://t.co/zWfpwTs0HZ,prime_or_subscription
"@AmazonHelp There is nothing and what is the solution? I got a call from this no +91 90828 49668 around 8.30 pm. I have paid for prime membership and have paid again for timely delivery as well, still the commitment was not honoured.",prime_or_subscription
@AmazonHelp @10265  This is how Amazon is trying to sell their prime membership.. Your delivery people are even not bother to call me..,prime_or_subscription
@AmazonHelp This isn't the first order @115821 messed up on me but by far the worst experience and now I question if I will renew my #Prime membership when it's due because I got it for the delivery perks and nothing more,prime_or_subscription
@688102 @AmazonHelp I got a month added onto my prime membership by calling after the first day. Do agree that they play a bit fast and loose with the word.,prime_or_subscription
"@AmazonHelp Thank you, but to be honest, @122232 are making us reconsider our Prime subscription because of their poor reliability and service.  This is 5th or 6th time that this has happened in last year. We're not hard to find! What can be done about this?",prime_or_subscription
@AmazonHelp glad I pay for my Prime Membership and don't get my 2 day guaranteed shipping. Doubting if prime is even worth it anymore... https://t.co/7E0nUcAUIl,prime_or_subscription
@AmazonHelp Being a prime member if you're giving such kind of service than its simply pathetic n what's the use of opting prime membership than???,prime_or_subscription
"@AmazonHelp Okay so now I'm at the point where @115821 keeps directing me to @116090 and Amazon CA keeps refusing to do anything about it. I don't have time to deal with this endless loop anymore, so I'm thinking the only option left is to cancel my prime membership and account.",prime_or_subscription
".@AmazonHelp Is there a way to get past this 94 photo upload limit? I'm backing up photos, have Prime membership, and keep getting shutdown trying to upload more photos. 94 is as many as it will take. https://t.co/mPRQj6QBCT",prime_or_subscription
@115850 @AmazonHelp can i get #Prime subscription in advance for next year?,prime_or_subscription
"@115850 @AmazonHelp After purchasing Echo Plus, when will prime membership will be activated ?",prime_or_subscription
@AmazonHelp why can't I switch from my Amazon prime membership to prime student?,prime_or_subscription
@AmazonHelp Horrible phone call  w/customer service today. Considering cancelling my prime membership. #badcustomerservice #amazonprime,prime_or_subscription
@AmazonHelp Please can you tell me where I can find a VAT invoice for an Amazon prime membership?,prime_or_subscription
"@AmazonHelp for some reason, there is no option in the prime membership tab to cancel my prime membership, what do I do?",prime_or_subscription
"@AmazonHelp hello., Facing trouble with payments and prime membership. Tried customer service but call gets disconnected. Please help",prime_or_subscription
"@AmazonHelp hi, I have prime membership but can only listen to certain songs on the amazon music app? Does the prime membership not include prime music or?",prime_or_subscription
@AmazonHelp i have an amazon prime membership payment going out from a amazon account that isnt mine,prime_or_subscription
@AmazonHelp i clicked for an amazon prime free 30 day trial but it seems to have now put my account onto a full prime membership. Please could you advise how i can cancel this as it doesnt give me an option on my account...,prime_or_subscription
"@AmazonHelp What would you offer as compensation to a non-prime case? the same? if yes, so what's the point of paying prime membership fee??!",prime_or_subscription
"@AmazonHelp And I get offered a poxy 1 month extension to my prime membership, that I have already paid for but Amazon have breached contract on",prime_or_subscription
"@AmazonHelp I will give them until 5 pm today and if #Intelcom doesn't show up, I'm going to have to pickup some of those items elsewhere then return all my stuff if it ever arrives. I'm also thinking of canceling my Prime membership as I no longer get my pkgs on time.",prime_or_subscription
"@115850 @AmazonHelp 

Purchased Prime membership, still waiting for my cashback.

SS attached https://t.co/Y1PEEXiMk2",prime_or_subscription
"@AmazonHelp I got offered extensions to Prime membership, vouchers for Prime movies etc. and none of them were ever followed through. I've had nothing.",prime_or_subscription
"@AmazonHelp Hi thanks, I've seen this but this is to rent. Is there a date when it will be available to stream as part of Amazon prime subscription?",prime_or_subscription
@AmazonHelp My card details are stored at Amazon.in and I never gave consent to use it for https://t.co/2vmbgN1udJ's prime membership 2/3,prime_or_subscription
"@AmazonHelp As i ask them, they told do not worry for the option u r eligible for the cashback you can buy your prime membership and the cashback will be credited into your account within 15 days",prime_or_subscription
@AmazonHelp P.S. I've Amazon Prime membership,prime_or_subscription
"@AmazonHelp Your own company, gift card n claim of faster delivery in prime membership, funny that you can't even deliver them fast @115851",prime_or_subscription
"@AmazonHelp 

Prime membership is crap !

Trying to buy this book and it won't add to basket

 https://t.co/alvITbuly3",prime_or_subscription
@AmazonHelp I can’t find the option to cancel ITV hub in my amazon prime subscription.,prime_or_subscription
@AmazonHelp It's fixed now... That was four days of being unable to use my prime membership or grab affiliate links..,prime_or_subscription
@AmazonHelp hey guys can I use my German  prime subscription also in India to use prime videos overhere?,prime_or_subscription
"@AmazonHelp Yes, I've done that.I'll be cancelling my Prime membership immediately, since it clearly doesn't give me any actual advantage.",prime_or_subscription
@AmazonHelp second time in as many months that Amazon has gone into my account and stolen money for a Prime membership I do not want.,prime_or_subscription
@AmazonHelp I've been sent an email about Amazon Prime subscription but I don't know anything about it so it could be a scam. Could I send you a print screen to check?,prime_or_subscription
"@AmazonHelp I hadn't set up a safe place, but based on the fact the driver didn't even knock my door, I don't really have faith than the safe place would even get used. Thanks anyway. I've cancelled my Prime trial. I'll try my neighbour again later.",prime_or_subscription
@AmazonHelp Seasons 1 - 6 included in your prime membership? https://t.co/00oEkoFZI8,prime_or_subscription
@AmazonHelp Ur call centre agent -Duttaram had promised on 5th Oct within 72hrs I will get Prime membership but it hasn't happen. Pls don't lie atleast,prime_or_subscription
"@AmazonHelp I'm now chatting to your advisers. The response is ""you just need to wait"". This is unacceptable. I pay Prime membership so I can have next-day delivery. @116324 are LYING in claiming I signed for the parcels!",prime_or_subscription
"Hey @AmazonHelp, my Prime subscription used to give me next day - inc Sunday - delivery on in stock books. Why has this now changed? 😡",prime_or_subscription
@AmazonHelp Look at my Prime membership. I’m a good customer. Just looking for some good customer service at this point.,prime_or_subscription
@AmazonHelp Item lost in transit. Not sure the 30 day Prime membership compensation offered will be of any use to the upset 4 year old. #rubbish,prime_or_subscription
@AmazonHelp stop selling defective products,product_problem
@AmazonHelp That I wanted to replace with a working item versus the defective item that was sadly sent to me to begin with.,product_problem
@AmazonHelp Saturday it would be ok. Don’t know why there’s a deadline when the product is broken?,product_problem
"@AmazonHelp gd ur fake company products shld be visible to all.people will see ,how much u r making fool 2 customers. stop sell old n defective products",product_problem
@AmazonHelp I’m returning the defective item. This item had better not show up in the @1404 warehouse and shipped some other unwitting customer!,product_problem
@AmazonHelp What email you talking about. Have replied to all email.  why is that i need to get the service letter for defective product,product_problem
"@AmazonHelp ordered a defective item using Prime 2 day ship &amp; it’s now expired but I returned the item, can I get 2 day ship on same item?",product_problem
@AmazonHelp I have order on 6 Oct received a defective product after 25 days and till today nobdy cm to take the the product back,product_problem
@115821 @AmazonHelp @115851 having difficulty returning a defective product to one of your third-party vendors… Not happy 😡 https://t.co/wWty1BIJiJ,product_problem
1)@115850 @AmazonHelp... Dear Amazon are we paying to get defective or already used product 🙄🙄😥.. Received 3rd defective product in row!!,product_problem
"@AmazonHelp same thing I'm telling u. Whenevr I bought, u sent me defective products.  #NoToAmazon #consumerprotection plz help @131027  @118341 https://t.co/4w0lTk4RlM",product_problem
@AmazonHelp Why are sending defective items to customers. And then not replacing it,product_problem
"Hey people, never go for @115850 @AmazonHelp https://t.co/f63VJfcbPP will come to know what I am saying when you face a situation where you find your product damaged after you open the box.",product_problem
"@AmazonHelp 2nd chat, 1hr + 7 agents, asked how to return defective item. Never got a clear answer, then u said wasn’t possible to use locker",product_problem
@AmazonHelp Can you help us? The delivery guys says since the screen is not working will not pick it up. I thought a defective product should by default be picked up,product_problem
@AmazonHelp Yes I have reported this to your support staff and they have directed me to send the pictures of the defective product via email,product_problem
"@AmazonHelp I've requested my account to be closed due to some atrocious customer service from Amazon. Can you tell me the address to send an incorrect, defective item (at my own cost) back to?",product_problem
@AmazonHelp what is the returning policy of Amazon if i get a defective product?,product_problem
"@UPSHelp @AmazonHelp I received a cast iron skillet in a cardboard box with no type of internal wrapping, packaging, etc. The item is damaged. https://t.co/zPFaXVBhqd",product_problem
"@AmazonHelp amazon reports saying product damaged,i get message delivery refused by customer, delivery agent calls and tells me to take it,he'll deal!",product_problem
"@AmazonHelp also, now i lost trust with your services , i am going to cancel those items as you are providing defective products(2/3).",product_problem
#Amazonfail tired of being sent defective products that someone clearly returned to Amazon &amp; then they resend to someone else. @AmazonHelp,product_problem
@115850 @AmazonHelp @13938 worst support i hv gt frm Amazon &amp; it's Seller for defective item.,product_problem
@AmazonHelp making fool of customers by giving a defective product &amp; committing for a replacement after 4 days and eventually declining it.,product_problem
"@AmazonHelp I recd wrong &amp; defective item last yr, made return request within 3days, the courier person never arrived. CC dragged me along, nw no reply.",product_problem
"@AmazonHelp Clearly the times are advisory. Infuriating and all bcos delivered item damaged. Security gates now shut so IF they arrive, access not poss.",product_problem
@AmazonHelp Hi there... It's embarrassing that I filed a return 17th due to defective product.. However I am still waiting...,product_problem
@AmazonHelp Phone  bought  is not good or it doesn't have fame alloverworld the phone is getting fame n here Amazon is delivering defective product,product_problem
@AmazonHelp @115850 WHICH ONE IS THE LIE... 5 DAY HOLDING POLICY OR THE ITEM IS DAMAGED???,product_problem
"@AmazonHelp So issue is, that i have placed an order for a smartphone and you guys have delivered a defective product and now not providing a solution",product_problem
"@AmazonHelp it was same 1 left in inventory when I ordered it, so is it 1 defective item doing rounds? Please take up the issue with seller",product_problem
"@AmazonHelp How do I see my messages? Need to send some photos to a seller since they requested them, (defective product) but unsure if attaching them to an email would work.",product_problem
@AmazonHelp Thank you for picking up the order. Can you please make sure now that  this time non-defective product is delievered.,product_problem
Guys don't use @AmazonHelp @115850 @115821. first they will deliver defective items than @AmazonHelp Will make u fool not once but 2-3time,product_problem
@AmazonHelp Now after getting a defective product again I replaced it however the 2nd product also send by Amazon is defective...,product_problem
@115821 @AmazonHelp I have to pay a buck to return a defective product that cost $6.99? I  also don't have a working printer which means either paying another buck to print the label at the UPS store or wait around all day Monday until UPS shows up to get the return. What a joke!,product_problem
@AmazonHelp Just let me know what to do in case of defective product received,product_problem
"Thank you, @AmazonHelp! My defective product problem was resolved promptly &amp; professionally. #HappyCamper",product_problem
"@AmazonHelp I waited for the sale ' of course '. Now you guys are not replacing the defective product ,",product_problem
@AmazonHelp Defective product https://t.co/V57dd68EEH,product_problem
"@115850 @AmazonHelp Selling defective product &amp; denying exchange/return is an act of fraud, its only matter wht urs policy says but doesn't matter abt the customer.

4m the entire event I understand dat the Amazon is not at all customer-centric.

I believe Amazon need to walk extra step for customer",product_problem
@AmazonHelp Tried and no support from any of your team. Kindly send me new product against this defective product.,product_problem
@115821 @AmazonHelp absolute cheating guys...u r selling defective products and multiple calls to customer care resulted in u people not being able to find my order details...to hell with amazon... fraud and cheating,product_problem
@AmazonHelp Thank you for your help. Guessing I am still able to return item even though I have open the box seen as item is damaged?,product_problem
@AmazonHelp Registered a request for replacememt of a defective product 2 weeks back. Twice has it been cancelled/not executed.,product_problem
@AmazonHelp THE HARASSMENT FACED FOR A DEFECTIVE PRODUCT IS INDESCRIBABLE:,product_problem
"@AmazonHelp behaving I think I have to be content with defective product. Let me know if you do not address consumer grievance seriously,",product_problem
"@AmazonHelp This year I have had several problems with u: late orders, duplicated &amp; defective items, one defective I didn’t recognize...a fan of amazon?",product_problem
@AmazonHelp 1. Amazon has ignored my support emails 2. My order was not shipped in the two day prime window 3. Your Amazon backed seller sold me two defective products with the initial product and replacement 4. This entire process has taken three weeks and was my first ever Amazon order.,product_problem
"@AmazonHelp You can't say you won't make good by delivering a defective product , it's a trust issue",product_problem
"@AmazonHelp @115850 Now your customer care tells me that if i got product on exchange, it will not be replaced, you bloody send me a defective product (-1)",product_problem
@AmazonHelp All the details has been submitted in the link shared in your msg. Please ensure that the defective product is picked up from the address without causing any more hassle. @115851 @115850,product_problem
@AmazonHelp The same defective item order was resent to me as replacemnt.Is thr any Quality contrl at Amazon Order no.408-2904446-2943566,product_problem
"@AmazonHelp It's 7 days since my last complaint about returning the phone . 
@115850 wants me to continue using this defective product.",product_problem
@AmazonHelp customers to whom you have shipped defective products?,product_problem
@AmazonHelp This is not fair you are forcing the customer to buy the same defective product.@115851 Please help !!,product_problem
@AmazonHelp U always send defective products n put frwd ur so called policies. Is seller fake? Or @115850 doing this intentionally?,product_problem
Initiate exchange for a defective product and received again another defective..what kind of cheating is it @115850 @AmazonHelp @115821 https://t.co/EYFnOmkTRe,product_problem
@AmazonHelp I already tried and Ankush from your call deptt treated me like hell and he denied to help me out and you guys sent me 2 defective items,product_problem
"@115850 @AmazonHelp once again amazon disappointed me.he send me defective product and items was full of dust. i will suggest do not buy any items 
from amazon.",product_problem
"@AmazonHelp For 2 defective products,within the 1st day, you made me go through loops of technicalities that I was forced to sell them at massive loss.",product_problem
@AmazonHelp 1)I am only expecting genuine non defective product. You disappointed me all three times.,product_problem
@AmazonHelp stop selling old and defective products otherwise you company will grow in reverse direction,product_problem
"@AmazonHelp Same mechanical approach. Absolutely bizzare! Order placed on 18 Nov. with next day delivery charge, received defective product on 19Nov, defective product picked up on 20 Nov, defective product reached your warehouse on 23 Nov. Expected delivery on 30 Nov. Brilliant!",product_problem
@AmazonHelp order no - 404-8924729-6533111 I received the defective product but your replacement procedure is more frustrating and irritatng,product_problem
@AmazonHelp @115850 I wasn't born on this earth to sit around waiting for you to ring the doorbell and pick up your defective items,product_problem
"Hi @AmazonHelp I have a defective product and the seller is being astonishingly unhelpful, please could you advise?",product_problem
"@115821 @AmazonHelp u r terrible, 2 defective items in an order. U can only replace one. Amazon representatives very impolite,makes fun o me",product_problem
"@AmazonHelp I got 2 defective product out of 3 or 4 in this month .""Uff amazon is very bad""",product_problem
@AmazonHelp if an item is damaged and I want to return it who pays the postage to return it. The buyer or seller,product_problem
@AmazonHelp nothing missing. just the box for the item is damaged. not worth the hassle of returning but annoying for sure as it's a gift.,product_problem
"@AmazonHelp Since it was gifted  mobile, it crossed 12 days to reach the concern person, once opened it was known as defective product",product_problem
@AmazonHelp One order cancelled by saying that Defective item shipped and others due to price error. This is open challenge to Amazon ..if you have guts than deliver my current order. Its already 3rd day of order and still not shipped by seller,product_problem
@AmazonHelp @115851  Again git the same defective product. Amazon sucks https://t.co/9oSP6dA4I6,product_problem
@AmazonHelp How can I change my return method please? Item damaged so ordered new one and selected the wrong option to return broken one.,product_problem
"@AmazonHelp Well first I had to pay for 2 day shipping from Friday to Sunday, then you guys sent a defective item, I leave a bad review (not an offensive one at all) and you banned it, and your customer service was almost happy to let go a Prime member, good luck guys!",product_problem
@AmazonHelp I'm STILL engaged with chat. They're telling me that my amazon move promo just disappears even though I have to return the defective item.,product_problem
@AmazonHelp Product delivered to me in 23rd oct. I have installed today by KENT RO engineer. Product not working,product_problem
"@AmazonHelp I am being harassed since last 3 days. Received a defective product 2 times, getting false commitments from your executives.",product_problem
@AmazonHelp Also why no notifications from you to say item damaged. You confirm order and dispatch and then silence.,product_problem
@AmazonHelp I had ordered an article for which i got a defective product. Then i was harassed by your company for 2 months. Wrong commitments,product_problem
Love the way @AmazonHelp @115850 customer service function. Proper follow-up email and next steps about my refund. 👋👋👋,return_or_refund
"@AmazonHelp Details shared. No one contacted, no refund either.",return_or_refund
@AmazonHelp By the Vumu store. Bit rubbish there's no tracking facility. Quite close to cancelling and asking for a refund,return_or_refund
"@AmazonHelp All good. Package must have been lost, so the refund has already been processed",return_or_refund
@AmazonHelp Sold by Amazon and made by Amazon. It's was out for delivery. Yeah that is my next port of call to arrange full refund and cancellation of prime. Thanks.,return_or_refund
@AmazonHelp i’m supposed to be receiving a refund for amazon prime. i cancelled on 10/22. when will i receive my refund?,return_or_refund
@AmazonHelp I have choose this platform only because cs was not solving my problem. I have already mail you to ask about my refund@amazonIN @AmazonHelp,return_or_refund
@AmazonHelp Refund window is closed. Money is gone.,return_or_refund
"@AmazonHelp It was Amazon.ca, shipped directly by Amazon. That's why the seller said they couldn't do anything, yet the guy on chat at Amazon said he can't replace it either, so the only option is a full refund. Just a super weird system.",return_or_refund
Going round in circles on your site @AmazonHelp - faulty goods bought 5 months ago. How do I return / get a refund?,return_or_refund
@AmazonHelp @115851 I have shared the details twice. Have you all gone crazy. Such service to a prime customer. Please initiate refund,return_or_refund
"@AmazonHelp I returned an item over a month ago and my order page says refund issues, but I never received a credit. How can I get my money back asap?",return_or_refund
@AmazonHelp We haven't recieved our refund yet. Every time we call customer services to followup we get a standard response .,return_or_refund
@AmazonHelp I placed a order on 19 November. And paid it by nat banking ...but it cancelled automatically without my permission and i didn't get any refund. I'm complained it on your customer care no. But they says you don't place any order in last 30 days ...hot is it possible.,return_or_refund
"@AmazonHelp You are getting paid just to reply the tweets and you are only concern about your 9 to 5 job. Nothing else, if you would have really understood the pain behind such experience you would have gone extra mile and helped me with quick pick up and quick refund within 24 hr. Expected.",return_or_refund
@AmazonHelp Product got delivered yest.. As it was dispatched so cancelation was not being accepted.. Want to return the item and need refund.. Kindly do the needful,return_or_refund
@AmazonHelp hey the package is delivered to you successfully but yet no refund please help https://t.co/JZZE3eP6Mj,return_or_refund
"@AmazonHelp Thank you, recieved my money back today. ✌",return_or_refund
@AmazonHelp i need refund only if you can provide then confirm here. Dont cheat customer and dont befool them.,return_or_refund
Trying to return an item I got from @AmazonHelp and UPS is charging me $50+ for the return... the item value was $68,return_or_refund
@AmazonHelp I am still waiting for the product to be picked up and refund,return_or_refund
"@AmazonHelp No, I did that yesterday and all I was offered was a refund and suggestion I call the carrier. Amazon was not taking accountability",return_or_refund
I have still not received my refund for returned item...which supposed to b in my account by 19th Oct. Not the first time. @AmazonHelp,return_or_refund
@AmazonHelp They can't in touch with me how can i claim my money back...,return_or_refund
@AmazonHelp I haven’t got the email notification for that refund but thanks,return_or_refund
@AmazonHelp @AmazonHelp have been told Scorpio edition is now out of stock and I have to wait 5 to 7 business days for a refund,return_or_refund
"@AmazonHelp No, I get it.  Its like the last time I tried to buy 5 gift cards at Walmart and they stopped me at the door and took them back, refunded my money, and then told me they weren't going to let me back in the store until they could prove I was me.  Oh wait...",return_or_refund
Duping customers with Exchange scheme. Never dlvrd my order and now initiated the refund. asking to re-order in 5k more @115821 @AmazonHelp,return_or_refund
@AmazonHelp Refund issued on oct 2nd. Still not credited in my account https://t.co/DFXTbUV4aw,return_or_refund
@AmazonHelp @126705 someone needs to start answering questions. 48 hour tracked returns sent Saturday still stuck in tynemouth but I’m currently £260 out of pocket while nobody can do their jobs correctly someone sort the job out and give me my money back it’s a joke now!,return_or_refund
@AmazonHelp The product was taken on 1st November and it is still not replaced. After checking refund status it's coming this https://t.co/Ak2TAGdcFO,return_or_refund
@AmazonHelp I still didn't get the refund,return_or_refund
@AmazonHelp you took back ur product and u didnt refund my money.,return_or_refund
"@AmazonHelp Your help is saying “Sorry that happened. Your refund will be processed in 3-5 days, call your bank” well I’ve called my bank and will still",return_or_refund
"@AmazonHelp @115821 A new low of this brand. Started selling used products online. Wepay for new products not used products n please dnt ask me contact ur customer support, they could not provide any help. You guys juz boast off saying we will refund. What about time and urgency?",return_or_refund
@AmazonHelp could you help me with an order I canceled that I haven’t received a refund for?,return_or_refund
"@AmazonHelp ...and I don't give a fuck about the refund, I reported the card stolen anyway. I don't expect a refund.",return_or_refund
"@AmazonHelp If I return the individual item I will still be left one short, surely the item missing from my order should still be sent to me? Otherwise Iv got to wait weeks to be refunded and re order something I ordered weeks ago",return_or_refund
"Really, @AmazonHelp?
I didn’t have time to be in chat while constantly repeating my annoyance on orders never arriving on time or late or saying “arriving by 8pm” for 5 Days/month. 

Surprisingly, I was honest to refuse a refund when offered.
Ugh, morals.",return_or_refund
"@AmazonHelp @213582 Thanks for nothing again. It wont let me sign in to track my refund because I am locked out for no reason, and no it does not give me the skip sign in option. Total incompetence, this has to be a joke. Seriously, a huge company like Amazon? Another waste of my time again.",return_or_refund
@AmazonHelp Thanks for accepting that one day delivery means delivery in one day after placing order. Please take action against Mr vikas and Vishal in your customer care who instead of accepting delay misguiding me and spl Mr vikas was rude. Also i need refund,return_or_refund
@AmazonHelp I already sent the email but what I have not got is my refund.,return_or_refund
"@185626 @AmazonHelp Last year I bought a Borderlands 2 game key from them direct, it had already been redeemed. They refunded me, but by then the sale had ended",return_or_refund
@AmazonHelp have filled this. BTW you refund money I paid towards courier charges for self return back to me as a GOODWILL? Wht's gud in tat,return_or_refund
@AmazonHelp Anytime today. I paid for yesterday. No explanation. No refund offer of delivery cost. I would like to know why it didn't arrive????,return_or_refund
"@AmazonHelp One item they have not said anything about it but there is no new order on my account for it and it doesn't say refunded. Also another item that says its just fulfilled by Amazon but doesn't say if I'm getting a replacement or a refund for It? Such poor service, disgraceful",return_or_refund
@AmazonHelp you will keep on seeing my tweets now till my refund is not given immediately. I had waited 06 days and that's enough,return_or_refund
@115821 @AmazonHelp @115821 why doesn’t  #amazonflex have a real cust service number? __email__ is useless!! This isn’t a refund. They keep saying they deposited the money but I don’t have it in my account. I contacted my bank I have nothing pending coming.,return_or_refund
@AmazonHelp I admit a nice rep of yours just called me. She recommended I give up &amp; take the refund. That's NOT encouraging me to shop with you again,return_or_refund
@AmazonHelp @115821 @AmazonHelp if you guys dont want to return my money then please let me know atleast I will stop sending mail and twitting,return_or_refund
@AmazonHelp I bought a product off you and then cancelled as found cheaper. You still delivered and tried to charge me returns. Your advisor said they would advance refund so I could return and still buy product elsewhere. Refund never came and now I’m out of pocket as deal elsewhere has end,return_or_refund
@AmazonHelp Now the order is showing it can't be delivered and refund is initiated. Disgusting,return_or_refund
"@AmazonHelp @115850 Please update me asap, if you are going to help or not?
I'm really fed up now and need solution asap. Give me my account access else refund",return_or_refund
"@AmazonHelp it's okay, i already called and they gave me my money back. I'm a little sad, but I'll get the albums another day.",return_or_refund
"@AmazonHelp got refund for item that didn’t arrive, but paid £5.99 and only refunded £5.21",return_or_refund
"Pathetic Performance by Amazon India. My Return Pickup Tracking ID: 
710406213491 and i have yet not received my refund even after 5 days.......
Such a fake/liar Organization...Don't shop on Amazon
@115821 @AmazonHelp @115850",return_or_refund
@AmazonHelp I ordered it over a week ago for 2-3 day delivery. I just want my money back,return_or_refund
@AmazonHelp Return my Rs34500/- urgently and book d cancelled order at d same quoted price at which I had booked on 21st Oct 2017. That's it.,return_or_refund
@AmazonHelp I purchased an item sept 1 and I won’t let me return it. I’ve had nothing but problems and the company won’t refund me either.,return_or_refund
"Hey! @115850 Amazon pantry order was late by 7 days so i cancelled it, but i m still being asked 2 wait 4 refund. Can u help? @AmazonHelp",return_or_refund
@AmazonHelp Still the issue is going on and I was unable to gift that tshirts as I haven’t received it yet nor the refund of previous order.. if this is the speed of your services then I don’t think more ppl will buy from amazon. And I am definitely not gonna buy any from amazon.,return_or_refund
"@AmazonHelp Yes. It is active.
But I cancelled it?!
Could you cancel again and refund me?
Im not interested in keeping my membership.
Thanks",return_or_refund
"@AmazonHelp Yes, im being told i have to have a refund and re order, meaning the earliest i can get my orders GUARANTEED on the 30th of November is the 4th of December.... the other order is only one day past the GUARANTEED delivery date... what guarantee is that exactly?",return_or_refund
@AmazonHelp I just filled out the document with an explanation for our refund.,return_or_refund
@AmazonHelp Got the refund. :) Just letting you know.,return_or_refund
@AmazonHelp And now I need my money back which I paid you in advance ... don't try to do any fradudaluant activities with my money.,return_or_refund
"@AmazonHelp Even if i get the money back, we were relying on the package as part of our big fundraiser on friday night, now have to sort something else",return_or_refund
@AmazonHelp Of course it is your intention to delay refunds. Not the first time I am facing hassles to get my money back from @115850 Now @AmazonHelp wants another 12 hours.,return_or_refund
"@AmazonHelp In all d mails I ws promisd advncd refnd widin 24hrs.Wk alrdy past,no refund ur sendg d link of mails 2 me.whrs d refund any ans?@115851",return_or_refund
"@AmazonHelp I finally got an email confirming the order cancellation. It said I would only be charged for items that have been shipped but the item I cancelled had not yet been shipped, so will I get a full refund back? Is there something else I need to do in order to get my refund?",return_or_refund
"@AmazonHelp Yes will check &amp; also update on that too. Do you guys rally refund as now it seems you guys are just fraudsters and nothing else. Your team is just taking time and time.

#Media you promote their deals should promote all these harassments which being faced with so-called #Amazon",return_or_refund
@AmazonHelp This says refund will be initiated once they receive the product https://t.co/Nn1IPwRNUR,return_or_refund
@AmazonHelp I’m not receiving them at all. I’m having to request refunds because they’ve gone missing.,return_or_refund
@AmazonHelp A mixture of both. It keeps saying 'out for delivery' then 'returned' or 'refunded' even though I'm in with a baby all day (and even had other amazon parcels delivered on the same day!). We buy Prime for a reason and it's getting stupid. Noone can explained why it keeps happening,return_or_refund
"@AmazonHelp For the refund? I was asked to wait until midnight tonight. I received an email about the refund, but nothing about the promised credit.",return_or_refund
@AmazonHelp Already informed the team. But haven't received my refund,return_or_refund
I can't return what I don't have. Will you give me the money back? Will you call? Will you respond? @AmazonHelp #disappointed https://t.co/zO8UEbYp18,return_or_refund
@AmazonHelp This message that the money incurred on returning the item  cant be refunded fully has been given by your customer representative only,return_or_refund
"@AmazonHelp I have appealed the A-Z claim- but nobody comes back to me, the refund has still not been put back onto my account! I'm shocked beyond belief that Amazon have allowed this to happen! It seems you only ever reply to social media posts and not to those made on your website!",return_or_refund
@AmazonHelp Hi and thanks for the reply. I ordered a supplement. It's been 2 weeks after the expected delivery and I am asked to wait more for contacting the seller and waiting for a second delivery. It is something I need right now not in 10 days. Refund would work so I can order locally.,return_or_refund
@AmazonHelp The person on the phone told me they couldn't refund me. The order was just placed last night at about 8pm,return_or_refund
@AmazonHelp And to issue a refund. I didn’t want the money I wanted my product.,return_or_refund
"@AmazonHelp Guess what. They were no help! No item on its way, it’s just been refunded after 2 weeks. Awful customer service. Last time i’ll use amazon",return_or_refund
@AmazonHelp How do you return/refund a mis-sold Kindle item? The Kindle link for a book WASN'T the same thing - but not return option 1/2,return_or_refund
@AmazonHelp So after 3 days with 1 day of it showing on the van 3 separate chats you think it’s acceptable to give a refund and £20,return_or_refund
"@AmazonHelp I have been following up with you for past 20 days for pickups which are not bng made by @149473 &amp; have run out of patience chasing you. Need my refund, you can pick up products whenever you want.",return_or_refund
"@AmazonHelp So i will just accept the refund i did not ask for and buy the book in another place, thank you.",return_or_refund
"@AmazonHelp What is the refund status of Order# 406-8719185-6477969? 

It's been 5 days and I do not have any updates.",return_or_refund
@AmazonHelp yes. not able to communicate. item is not fit for purpose so under UK consumer law i am entitled to a refund,return_or_refund
@AmazonHelp Plz look into order # 403-7021068-2824334.Made single order for J7 Prime that was cancelled by U.FOR GOD'S SAKE REFUND MY AMOUNT,return_or_refund
@AmazonHelp Question. When it comes to returning a product. How can I return it and do I have to pay anything? And how do I get my refund?,return_or_refund
"@AmazonHelp hi there. ordered some items via https://t.co/fHf6tpP90K which are lost in transit. nobody has contacted me, updated me, refunded me. wondering why I am paying for prime if this is the service I get. can you help? email: __email__. thanks.",return_or_refund
@115850 @AmazonHelp @115851 Your so called prime is failed in Delhi to deliver just 1 shoes... After paying there is no clue whe the product is. Its showing delivered.. However i haven't received my item. Stop this prime if dont have guts and refund my money.,return_or_refund
@AmazonHelp I will just suggest you to simply your refund policies like @4167 and stop harassing the customers,return_or_refund
@AmazonHelp Take back the refund and the gift card amount u credited today morning and send me a replacement,return_or_refund
"@AmazonHelp OK, all done and refunded. Thank you for your assistance. Not sure how I would have initiated this process without Twitter.",return_or_refund
